Expression Analysis: Metrics Tab



	Analysis Name	Probe Set Name	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score
2038	SA10Hu95	33991_g_at	8	1	16	16	14	0.50	2.33	8.0	53.7	P														

2039	SA10Hu95	33992_at	5	5	16	16	16	0.31	0.78	1.0	-43.6	A														

2040	SA10Hu95	33993_at	11	1	16	16	16	0.69	3.72	11.0	858.3	P														

2041	SA10Hu95	33994_g_at	16	0	16	16	16	1.00	6.18	Undef	6129.9	P														

2042	SA10Hu95	33995_at	3	6	16	16	15	0.19	-0.71	0.5	-174.0	A														

2043	SA10Hu95	33996_at	1	6	16	16	15	0.06	-0.96	0.2	-17.7	A														

2044	SA10Hu95	33997_at	11	2	16	16	15	0.69	2.81	5.5	55.6	P														

2045	SA10Hu95	33998_at	5	2	16	16	15	0.31	0.39	2.5	9.1	A														

2046	SA10Hu95	33999_f_at	4	3	16	16	15	0.25	0.32	1.3	31.7	A														

2047	SA10Hu95	34000_r_at	3	4	16	16	14	0.19	-1.59	0.8	-5.6	A														

2048	SA10Hu95	34001_at	9	1	16	16	15	0.56	3.40	9.0	208.3	P														

2049	SA10Hu95	34002_at	3	3	16	16	15	0.19	0.37	1.0	-0.7	A														

2050	SA10Hu95	34003_at	14	1	16	16	14	0.88	5.35	14.0	1071.6	P														

2051	SA10Hu95	34004_at	3	3	16	16	14	0.19	1.37	1.0	-3.4	A														

2052	SA10Hu95	34005_at	9	0	16	16	16	0.56	2.55	Undef	335.8	P														

2053	SA10Hu95	34006_s_at	7	2	16	16	15	0.44	1.11	3.5	47.7	M														

2054	SA10Hu95	34007_at	2	4	16	16	14	0.13	-0.63	0.5	-7.6	A														

2055	SA10Hu95	34008_at	6	4	16	16	14	0.38	-0.42	1.5	-210.3	A														

2056	SA10Hu95	34009_at	3	4	16	16	15	0.19	-0.02	0.8	-12.0	A														

2057	SA10Hu95	34010_at	4	5	16	16	13	0.25	-0.63	0.8	-20.9	A														

2058	SA10Hu95	34011_at	6	5	16	16	13	0.38	0.47	1.2	20.9	A														

2059	SA10Hu95	34012_at	5	4	16	16	15	0.31	-0.19	1.3	17.8	A														

2060	SA10Hu95	34013_f_at	0	6	16	16	15	0.00	-0.86	0.0	-9.0	A														

2061	SA10Hu95	34014_f_at	4	4	16	16	15	0.25	0.26	1.0	6.2	A														

2062	SA10Hu95	34015_at	2	3	16	16	15	0.13	-0.50	0.7	0.4	A														

2063	SA10Hu95	34016_s_at	8	2	16	16	14	0.50	1.70	4.0	67.8	P														

2064	SA10Hu95	34017_s_at	4	4	16	16	15	0.25	0.31	1.0	5.5	A														

2065	SA10Hu95	34018_at	7	1	16	16	16	0.44	1.51	7.0	83.6	P														

2066	SA10Hu95	34019_at	1	9	16	16	14	0.06	-2.07	0.1	-62.2	A														

2067	SA10Hu95	34020_at	4	9	16	16	16	0.25	-1.18	0.4	-31.1	A														

2068	SA10Hu95	34021_at	5	2	16	16	15	0.31	2.50	2.5	12.4	A														

2069	SA10Hu95	34022_at	4	4	16	16	16	0.25	0.13	1.0	-3.8	A														

2070	SA10Hu95	34023_at	2	2	16	16	14	0.13	0.18	1.0	-0.6	A														

2071	SA10Hu95	34024_at	4	1	16	16	14	0.25	1.59	4.0	23.8	A														

2072	SA10Hu95	34025_at	1	6	16	16	16	0.06	-0.51	0.2	-20.6	A														

2073	SA10Hu95	34026_at	4	1	16	16	16	0.25	0.99	4.0	51.0	A														

2074	SA10Hu95	34027_f_at	9	1	16	16	14	0.56	2.18	9.0	114.4	P														

2075	SA10Hu95	34028_at	6	1	16	16	13	0.38	1.04	6.0	17.6	P														

2076	SA10Hu95	34029_at	2	4	16	16	15	0.13	0.85	0.5	-16.1	A														

2077	SA10Hu95	34030_at	6	5	16	16	15	0.38	-0.32	1.2	-62.1	A														

2078	SA10Hu95	34031_i_at	10	0	13	13	13	0.77	3.66	Undef	45.9	P														

2079	SA10Hu95	34032_at	4	5	16	16	14	0.25	0.22	0.8	60.5	A														

2080	SA10Hu95	34033_s_at	2	5	16	16	14	0.13	-0.57	0.4	-14.9	A														

2081	SA10Hu95	34034_at	5	3	16	16	14	0.31	0.35	1.7	23.7	A														

2082	SA10Hu95	34035_at	4	2	16	16	14	0.25	0.50	2.0	9.3	A														

2083	SA10Hu95	34036_at	3	4	16	16	14	0.19	0.37	0.8	-4.2	A														

2084	SA10Hu95	34037_at	4	6	16	16	14	0.25	-1.27	0.7	-42.0	A														

2085	SA10Hu95	34038_at	7	5	16	16	15	0.44	0.73	1.4	43.1	A														

2086	SA10Hu95	34039_at	8	2	16	16	16	0.50	2.05	4.0	93.9	P														

2087	SA10Hu95	34040_s_at	6	3	16	16	14	0.38	0.96	2.0	21.9	A														

2088	SA10Hu95	34041_at	6	5	16	16	15	0.38	0.87	1.2	-173.6	A														

2089	SA10Hu95	34042_at	5	8	16	16	15	0.31	-0.49	0.6	-97.4	A														

2090	SA10Hu95	34043_at	4	5	16	16	15	0.25	0.78	0.8	5.3	A														

2091	SA10Hu95	34044_at	3	3	16	16	15	0.19	0.16	1.0	9.6	A														

2092	SA10Hu95	34045_at	3	4	16	16	13	0.19	0.35	0.8	0.2	A														

2093	SA10Hu95	34046_at	8	2	16	16	16	0.50	2.09	4.0	218.4	P														

2094	SA10Hu95	34047_at	6	4	16	16	15	0.38	0.05	1.5	10.8	A														

2095	SA10Hu95	34048_at	4	9	16	16	16	0.25	-1.44	0.4	-39.9	A														

2096	SA10Hu95	34049_at	4	3	16	16	14	0.25	0.73	1.3	1.3	A														

2097	SA10Hu95	34050_at	4	3	16	16	15	0.25	-0.38	1.3	-2.3	A														

2098	SA10Hu95	34051_at	6	2	16	16	15	0.38	0.64	3.0	24.6	A														

2099	SA10Hu95	34052_at	5	1	16	16	16	0.31	0.87	5.0	65.4	A														

2100	SA10Hu95	34053_at	3	6	16	16	14	0.19	-0.97	0.5	-23.8	A														

2101	SA10Hu95	34054_at	8	0	16	16	14	0.50	2.60	Undef	175.3	P														

2102	SA10Hu95	34055_at	4	3	16	16	15	0.25	1.23	1.3	17.1	A														

2103	SA10Hu95	34056_g_at	9	4	16	16	15	0.56	2.08	2.3	706.4	A														

2104	SA10Hu95	34415_at	5	4	16	16	14	0.31	0.96	1.3	29.1	A														

2105	SA10Hu95	34416_at	5	3	16	16	15	0.31	-0.54	1.7	56.9	A														

2106	SA10Hu95	34417_at	12	0	16	16	16	0.75	5.32	Undef	148.7	P														

2107	SA10Hu95	34418_at	5	5	16	16	14	0.31	1.31	1.0	-0.3	A														

2108	SA10Hu95	34419_at	3	1	16	16	15	0.19	1.09	3.0	6.0	A														

2109	SA10Hu95	34420_at	3	5	16	16	16	0.19	0.32	0.6	-14.2	A														

2110	SA10Hu95	34421_g_at	6	7	16	16	14	0.38	-0.06	0.9	-26.3	A														

2111	SA10Hu95	34422_r_at	7	3	16	16	15	0.44	1.78	2.3	38.6	A														

2112	SA10Hu95	34423_at	10	3	16	16	14	0.63	0.67	3.3	1.2	A														

2113	SA10Hu95	34424_at	3	7	16	16	15	0.19	-0.67	0.4	-42.3	A														

2114	SA10Hu95	34425_at	15	0	16	16	15	0.94	4.59	Undef	470.7	P														

2115	SA10Hu95	34426_at	8	2	16	16	14	0.50	1.92	4.0	31.8	P														

2116	SA10Hu95	34427_g_at	7	0	16	16	14	0.44	1.70	Undef	27.9	P														

2117	SA10Hu95	34428_at	7	4	16	16	16	0.44	1.68	1.8	57.1	A														

2118	SA10Hu95	34429_at	4	7	16	16	14	0.25	-0.29	0.6	31.3	A														

2119	SA10Hu95	34430_at	8	4	16	16	15	0.50	1.68	2.0	222.8	A														

2120	SA10Hu95	34431_at	3	4	16	16	14	0.19	0.24	0.8	-3.7	A														

2121	SA10Hu95	34432_at	4	4	16	16	14	0.25	-0.33	1.0	-59.3	A														

2122	SA10Hu95	34433_at	6	5	16	16	15	0.38	0.95	1.2	117.7	A														

2123	SA10Hu95	34434_at	3	3	16	16	16	0.19	0.75	1.0	21.7	A														

2124	SA10Hu95	34435_at	5	4	16	16	14	0.31	1.22	1.3	8.1	A														

2125	SA10Hu95	34436_at	7	1	16	16	15	0.44	1.49	7.0	63.2	P														

2126	SA10Hu95	34437_at	4	5	16	16	15	0.25	-0.83	0.8	-22.3	A														

2127	SA10Hu95	34438_at	7	2	16	16	13	0.44	0.51	3.5	144.1	A														

2128	SA10Hu95	34439_at	5	2	16	16	15	0.31	0.97	2.5	22.3	A														

2129	SA10Hu95	34440_at	6	3	16	16	15	0.38	-0.01	2.0	4.4	A														

2130	SA10Hu95	34441_at	3	2	16	16	14	0.19	-0.11	1.5	1.9	A														

2131	SA10Hu95	34442_at	3	8	16	16	14	0.19	-1.17	0.4	-139.2	A														

2132	SA10Hu95	34443_at	9	3	16	16	15	0.56	2.17	3.0	29.2	P														

2133	SA10Hu95	34444_at	4	4	16	16	15	0.25	-0.36	1.0	-8.6	A														

2134	SA10Hu95	34445_at	14	0	16	16	15	0.88	5.59	Undef	408.8	P														

2135	SA10Hu95	34446_at	6	5	16	16	15	0.38	0.23	1.2	4.1	A														

2136	SA10Hu95	34447_at	3	4	16	16	14	0.19	-0.28	0.8	-100.1	A														

2137	SA10Hu95	34448_s_at	7	6	16	16	15	0.44	0.35	1.2	-48.0	A														

2138	SA10Hu95	34449_at	10	2	16	16	14	0.63	3.23	5.0	76.4	P														

2139	SA10Hu95	34450_at	5	2	16	16	14	0.31	0.59	2.5	11.7	A														

2140	SA10Hu95	34451_at	6	3	16	16	14	0.38	0.89	2.0	6.8	A														

2141	SA10Hu95	34452_at	3	4	16	16	15	0.19	1.20	0.8	1.6	A														

2142	SA10Hu95	34453_at	7	5	16	16	15	0.44	0.13	1.4	104.9	A														

2143	SA10Hu95	34454_r_at	6	3	16	16	15	0.38	0.30	2.0	-294.1	A														

2144	SA10Hu95	34455_at	7	2	16	16	15	0.44	1.93	3.5	131.3	P														

2145	SA10Hu95	34456_s_at	5	4	16	16	15	0.31	1.14	1.3	12.2	A														

2146	SA10Hu95	34457_at	9	1	16	16	15	0.56	1.66	9.0	334.2	P														

2147	SA10Hu95	34458_at	2	6	16	16	13	0.13	-0.92	0.3	1.4	A														

2148	SA10Hu95	34459_at	9	1	16	16	16	0.56	2.91	9.0	128.4	P														

2149	SA10Hu95	34460_at	8	3	16	16	14	0.50	1.77	2.7	56.2	A														

2150	SA10Hu95	34461_at	5	3	16	16	15	0.31	0.53	1.7	11.8	A														

2151	SA10Hu95	34462_at	7	4	16	16	15	0.44	0.98	1.8	368.4	A														

2152	SA10Hu95	34463_at	8	5	16	16	15	0.50	1.36	1.6	229.1	A														

2153	SA10Hu95	34464_at	3	7	16	16	15	0.19	-0.63	0.4	-40.7	A														

2154	SA10Hu95	34465_at	6	1	16	16	15	0.38	0.81	6.0	11.4	A														

2155	SA10Hu95	34466_at	6	8	16	16	14	0.38	-0.20	0.8	37.6	A														

2156	SA10Hu95	34467_g_at	6	3	16	16	16	0.38	0.90	2.0	202.3	A														

2157	SA10Hu95	34468_at	2	5	16	16	15	0.13	-0.86	0.4	-60.9	A														

2158	SA10Hu95	34469_at	9	1	16	16	16	0.56	2.25	9.0	178.6	P														

2159	SA10Hu95	34470_at	5	1	16	16	14	0.31	0.32	5.0	10.5	A														

2160	SA10Hu95	34471_at	4	5	16	16	15	0.25	-0.20	0.8	-26.7	A														

2161	SA10Hu95	34472_at	4	2	16	16	13	0.25	1.11	2.0	12.3	A														

2162	SA10Hu95	34473_at	5	3	16	16	14	0.31	0.63	1.7	8.0	A														

2163	SA10Hu95	34474_at	5	2	16	16	14	0.31	1.69	2.5	58.0	A														

2164	SA10Hu95	34475_at	5	5	16	16	15	0.31	0.66	1.0	59.8	A														

2165	SA10Hu95	34476_r_at	2	4	16	16	15	0.13	-1.07	0.5	-9.5	A														

2166	SA10Hu95	34477_at	14	2	16	16	16	0.88	3.86	7.0	387.7	P														

2167	SA10Hu95	34478_at	7	2	16	16	14	0.44	1.62	3.5	-8.0	P														

2168	SA10Hu95	34479_at	4	4	16	16	14	0.25	0.04	1.0	-3.0	A														

2169	SA10Hu95	34480_at	8	4	16	16	16	0.50	0.38	2.0	61.8	A														

2170	SA10Hu95	34481_at	9	0	16	16	14	0.56	2.73	Undef	242.3	P														

2171	SA10Hu95	34482_at	11	2	16	16	15	0.69	3.28	5.5	55.8	P														

2172	SA10Hu95	34483_at	4	3	16	16	15	0.25	0.59	1.3	2.3	A														

2173	SA10Hu95	34484_at	10	4	16	16	15	0.63	1.02	2.5	13.8	A														

2174	SA10Hu95	34485_r_at	4	9	16	16	16	0.25	-0.71	0.4	-590.1	A														

2175	SA10Hu95	34486_at	4	6	16	16	16	0.25	-0.20	0.7	-31.4	A														

2176	SA10Hu95	34487_at	4	0	16	16	15	0.25	0.03	Undef	-7.7	A														

2177	SA10Hu95	34488_i_at	1	5	14	14	12	0.07	-1.03	0.2	-115.6	A														

2178	SA10Hu95	34489_f_at	4	5	14	14	12	0.29	-0.28	0.8	-14.1	A														

2179	SA10Hu95	34490_f_at	2	4	14	14	13	0.14	-0.26	0.5	-0.4	A														

2180	SA10Hu95	34491_at	7	3	16	16	15	0.44	0.59	2.3	42.5	A														

2181	SA10Hu95	34492_at	6	4	16	16	14	0.38	1.67	1.5	41.4	A														

2182	SA10Hu95	34493_at	5	5	16	16	14	0.31	0.44	1.0	16.0	A														

2183	SA10Hu95	34494_at	2	3	16	16	14	0.13	-0.25	0.7	-56.5	A														

2184	SA10Hu95	34495_r_at	5	3	16	16	15	0.31	0.08	1.7	75.1	A														

2185	SA10Hu95	34496_at	4	7	16	16	15	0.25	-0.88	0.6	42.1	A														

2186	SA10Hu95	34497_at	6	3	16	16	15	0.38	-0.25	2.0	20.2	A														

2187	SA10Hu95	34498_at	6	4	16	16	14	0.38	0.72	1.5	4.7	A														

2188	SA10Hu95	34499_at	2	6	16	16	14	0.13	-0.62	0.3	5.4	A														

2189	SA10Hu95	34500_at	6	5	16	16	15	0.38	0.10	1.2	8.4	A														

2190	SA10Hu95	34501_at	1	6	16	16	15	0.06	-0.62	0.2	-68.8	A														

2191	SA10Hu95	34502_g_at	6	3	16	16	14	0.38	-0.13	2.0	-42.5	A														

2192	SA10Hu95	34503_at	8	4	16	16	15	0.50	1.13	2.0	146.8	A														

2193	SA10Hu95	34504_at	2	6	16	16	14	0.13	-2.02	0.3	-20.5	A														

2194	SA10Hu95	34505_at	7	1	16	16	16	0.44	2.03	7.0	280.6	P														

2195	SA10Hu95	34506_at	4	4	16	16	14	0.25	-0.19	1.0	41.3	A														

2196	SA10Hu95	34507_s_at	8	4	16	16	14	0.50	1.18	2.0	129.1	A														

2197	SA10Hu95	34508_r_at	8	5	16	16	14	0.50	1.21	1.6	435.8	A														

2198	SA10Hu95	34509_at	1	6	16	16	14	0.06	-2.47	0.2	-13.5	A														

2199	SA10Hu95	34510_at	9	3	16	16	15	0.56	1.93	3.0	120.1	P														

2200	SA10Hu95	34511_s_at	5	5	16	16	15	0.31	-0.14	1.0	10.6	A														

2201	SA10Hu95	34512_at	9	2	16	16	15	0.56	1.59	4.5	99.5	P														

2202	SA10Hu95	34513_at	4	5	16	16	14	0.25	-0.09	0.8	-2.2	A														

2203	SA10Hu95	34514_at	2	4	16	16	15	0.13	-0.40	0.5	-3.9	A														

2204	SA10Hu95	34515_g_at	1	5	16	16	14	0.06	-0.38	0.2	-14.8	A														

2205	SA10Hu95	34516_at	5	5	16	16	15	0.31	0.34	1.0	-8.0	A														

2206	SA10Hu95	34517_at	2	5	16	16	15	0.13	0.15	0.4	-10.8	A														

2207	SA10Hu95	34518_at	2	6	16	16	15	0.13	-1.36	0.3	-64.7	A														

2208	SA10Hu95	34519_at	5	2	16	16	14	0.31	1.15	2.5	37.3	A														

2209	SA10Hu95	34520_at	3	4	16	16	15	0.19	-1.87	0.8	-11.1	A														

2210	SA10Hu95	34521_at	6	3	16	16	15	0.38	1.92	2.0	31.6	A														

2211	SA10Hu95	34522_at	3	5	16	16	14	0.19	0.98	0.6	-20.0	A														

2212	SA10Hu95	34523_at	5	4	16	16	13	0.31	0.81	1.3	20.7	A														

2213	SA10Hu95	34524_at	2	9	16	16	15	0.13	-1.66	0.2	-73.3	A														

2214	SA10Hu95	34525_at	6	4	16	16	16	0.38	0.11	1.5	-234.3	A														

2215	SA10Hu95	34526_s_at	3	5	16	16	16	0.19	-0.93	0.6	-35.1	A														

2216	SA10Hu95	34527_r_at	5	2	16	16	14	0.31	0.29	2.5	-25.2	A														

2217	SA10Hu95	34528_at	0	3	16	16	15	0.00	-0.46	0.0	-9.8	A														

2218	SA10Hu95	34529_at	7	4	16	16	16	0.44	0.75	1.8	161.8	A														

2219	SA10Hu95	34530_at	14	0	16	16	16	0.88	5.67	Undef	371.5	P														

2220	SA10Hu95	34531_at	11	2	16	16	16	0.69	2.05	5.5	118.8	P														

2221	SA10Hu95	34532_at	8	4	16	16	13	0.50	0.88	2.0	46.0	A														

2222	SA10Hu95	34533_at	7	3	16	16	15	0.44	0.60	2.3	36.7	A														

2223	SA10Hu95	34894_r_at	7	3	16	16	16	0.44	1.21	2.3	380.1	A														

2224	SA10Hu95	34895_at	11	0	16	16	15	0.69	2.74	Undef	55.6	P														

2225	SA10Hu95	34896_at	5	2	16	16	14	0.31	1.05	2.5	10.3	A														

2226	SA10Hu95	34897_at	10	1	16	16	15	0.63	3.09	10.0	246.8	P														

2227	SA10Hu95	34898_at	4	7	16	16	13	0.25	-3.18	0.6	-17.9	A														

2228	SA10Hu95	34899_at	5	4	16	16	14	0.31	0.17	1.3	32.4	A														

2229	SA10Hu95	34900_at	2	6	16	16	16	0.13	-0.72	0.3	-87.0	A														

2230	SA10Hu95	34901_at	5	4	16	16	13	0.31	0.57	1.3	3.7	A														

2231	SA10Hu95	34902_at	7	3	16	16	15	0.44	1.46	2.3	53.9	A														

2232	SA10Hu95	34903_at	8	0	16	16	15	0.50	1.80	Undef	269.1	P														

2233	SA10Hu95	34904_at	8	5	16	16	15	0.50	1.48	1.6	64.4	A														

2234	SA10Hu95	34905_at	10	2	16	16	14	0.63	2.76	5.0	216.5	P														

2235	SA10Hu95	34906_g_at	10	2	16	16	15	0.63	2.04	5.0	565.2	P														

2236	SA10Hu95	34907_at	8	3	16	16	14	0.50	1.85	2.7	822.0	A														

2237	SA10Hu95	34908_at	6	4	16	16	15	0.38	2.01	1.5	-23.0	A														

2238	SA10Hu95	34909_at	4	5	16	16	16	0.25	-0.57	0.8	-19.0	A														

2239	SA10Hu95	34910_s_at	4	3	16	16	15	0.25	-0.19	1.3	5.4	A														

2240	SA10Hu95	34911_r_at	1	2	16	16	14	0.06	-1.76	0.5	-5.1	A														

2241	SA10Hu95	34912_at	10	0	16	16	15	0.63	2.72	Undef	256.6	P														

2242	SA10Hu95	34913_at	4	5	16	16	15	0.25	0.64	0.8	35.9	A														

2243	SA10Hu95	34914_at	3	5	16	16	16	0.19	-0.58	0.6	-46.6	A														

2244	SA10Hu95	34915_at	3	5	16	16	15	0.19	-0.14	0.6	-60.9	A														

2245	SA10Hu95	34916_s_at	12	2	16	16	15	0.75	4.67	6.0	358.6	P														

2246	SA10Hu95	34917_at	7	6	16	16	15	0.44	0.30	1.2	0.7	A														

2247	SA10Hu95	34918_at	5	4	16	16	14	0.31	-0.13	1.3	56.5	A														

2248	SA10Hu95	34919_at	3	5	16	16	15	0.19	-0.40	0.6	-61.7	A														

2249	SA10Hu95	34920_at	4	7	16	16	15	0.25	-0.81	0.6	-87.5	A														

2250	SA10Hu95	34921_at	5	3	16	16	14	0.31	1.88	1.7	31.1	A														

2251	SA10Hu95	34922_at	6	2	16	16	14	0.38	0.99	3.0	4.7	M														

2252	SA10Hu95	34923_at	4	5	16	16	14	0.25	0.76	0.8	9.6	A														

2253	SA10Hu95	34924_at	5	3	16	16	15	0.31	0.07	1.7	-29.0	A														

2254	SA10Hu95	34925_at	3	6	16	16	14	0.19	0.38	0.5	10.9	A														

2255	SA10Hu95	34926_at	5	6	16	16	15	0.31	-0.01	0.8	25.2	A														

2256	SA10Hu95	34927_at	5	5	16	16	14	0.31	-1.12	1.0	-35.2	A														

2257	SA10Hu95	34928_at	11	2	16	16	15	0.69	2.95	5.5	165.9	P														

2258	SA10Hu95	34929_at	5	5	16	16	14	0.31	1.29	1.0	66.6	A														

2259	SA10Hu95	34930_at	5	3	16	16	15	0.31	-0.94	1.7	-1.0	A														

2260	SA10Hu95	34931_at	13	1	16	16	16	0.81	4.30	13.0	142.8	P														

2261	SA10Hu95	34932_at	4	5	16	16	13	0.25	-0.61	0.8	-13.3	A														

2262	SA10Hu95	34933_at	14	1	16	16	15	0.88	3.03	14.0	192.4	P														

2263	SA10Hu95	34934_at	12	1	16	16	15	0.75	3.01	12.0	94.6	P														

2264	SA10Hu95	34935_at	6	2	16	16	13	0.38	0.44	3.0	18.9	A														

2265	SA10Hu95	34936_at	5	7	16	16	15	0.31	-1.17	0.7	6.9	A														

2266	SA10Hu95	34937_at	5	4	16	16	14	0.31	1.17	1.3	27.7	A														

2267	SA10Hu95	34938_i_at	2	2	13	13	11	0.15	-0.69	1.0	-3.7	A														

2268	SA10Hu95	34939_r_at	2	1	16	16	15	0.13	-0.01	2.0	6.1	A														

2269	SA10Hu95	34940_at	4	4	16	16	15	0.25	0.30	1.0	2.0	A														

2270	SA10Hu95	34941_at	4	5	16	16	15	0.25	-0.32	0.8	-21.0	A														

2271	SA10Hu95	34942_at	5	0	16	16	15	0.31	1.58	Undef	17.1	A														

2272	SA10Hu95	34943_at	5	3	16	16	14	0.31	2.65	1.7	28.1	A														

2273	SA10Hu95	34944_at	4	5	16	16	15	0.25	0.01	0.8	8.3	A														

2274	SA10Hu95	34945_at	5	2	16	16	14	0.31	1.16	2.5	21.5	A														

2275	SA10Hu95	34946_at	4	4	16	16	14	0.25	-0.31	1.0	-27.6	A														

2276	SA10Hu95	34947_at	7	2	16	16	13	0.44	2.23	3.5	51.9	P														

2277	SA10Hu95	34948_at	10	3	16	16	15	0.63	2.90	3.3	80.3	P														

2278	SA10Hu95	34949_at	6	4	16	16	14	0.38	1.25	1.5	193.7	A														

2279	SA10Hu95	34950_at	1	5	16	16	14	0.06	-1.27	0.2	-5.4	A														

2280	SA10Hu95	34951_at	6	4	16	16	14	0.38	0.09	1.5	-1.2	A														

2281	SA10Hu95	34952_at	7	1	16	16	14	0.44	-0.05	7.0	19.2	M														

2282	SA10Hu95	34953_i_at	3	3	15	15	13	0.20	-0.54	1.0	-26.6	A														

2283	SA10Hu95	34954_r_at	2	2	16	16	14	0.13	-0.83	1.0	-1.4	A														

2284	SA10Hu95	34955_at	4	1	16	16	13	0.25	1.27	4.0	4.1	A														

2285	SA10Hu95	34956_at	12	2	16	16	14	0.75	3.40	6.0	98.7	P														

2286	SA10Hu95	34957_at	11	1	16	16	14	0.69	4.13	11.0	190.7	P														

2287	SA10Hu95	34958_at	2	6	16	16	15	0.13	-3.44	0.3	-20.1	A														

2288	SA10Hu95	34959_at	5	5	16	16	15	0.31	0.04	1.0	-33.4	A														

2289	SA10Hu95	34960_g_at	5	5	16	16	15	0.31	-0.29	1.0	-8.9	A														

2290	SA10Hu95	34961_at	5	3	16	16	14	0.31	1.68	1.7	26.0	A														

2291	SA10Hu95	34962_at	5	2	16	16	14	0.31	1.23	2.5	20.7	A														

2292	SA10Hu95	34963_at	8	6	16	16	14	0.50	0.65	1.3	71.3	A														

2293	SA10Hu95	34964_at	6	5	16	16	15	0.38	1.14	1.2	-4.8	A														

2294	SA10Hu95	34965_at	5	5	16	16	14	0.31	-0.56	1.0	49.0	A														

2295	SA10Hu95	34966_at	5	2	16	16	15	0.31	0.71	2.5	45.5	A														

2296	SA10Hu95	34967_at	6	0	16	16	15	0.38	1.18	Undef	81.0	P														

2297	SA10Hu95	34968_at	0	3	16	16	13	0.00	-0.34	0.0	3.4	A														

2298	SA10Hu95	34969_s_at	9	2	16	16	15	0.56	2.65	4.5	283.7	P														

2299	SA10Hu95	34970_r_at	10	1	16	16	16	0.63	2.86	10.0	493.1	P														

2300	SA10Hu95	34971_at	7	2	16	16	15	0.44	0.47	3.5	93.5	A														

2301	SA10Hu95	34972_s_at	5	3	16	16	14	0.31	-0.22	1.7	-28.3	A														

2302	SA10Hu95	34973_at	5	5	16	16	15	0.31	-0.36	1.0	-15.9	A														

2303	SA10Hu95	34974_at	4	3	16	16	14	0.25	-0.33	1.3	-17.3	A														

2304	SA10Hu95	34975_at	4	6	16	16	14	0.25	0.10	0.7	-16.2	A														

2305	SA10Hu95	34976_at	2	5	16	16	14	0.13	-0.44	0.4	27.9	A														

2306	SA10Hu95	34977_at	5	2	16	16	14	0.31	1.33	2.5	12.2	A														

2307	SA10Hu95	34978_g_at	6	4	16	16	14	0.38	-0.12	1.5	-4.6	A														

2308	SA10Hu95	34979_at	2	6	16	16	15	0.13	-1.06	0.3	-19.2	A														

2309	SA10Hu95	34980_at	4	5	16	16	14	0.25	0.19	0.8	7.0	A														

2310	SA10Hu95	34981_at	10	3	16	16	14	0.63	1.35	3.3	55.8	P														

2311	SA10Hu95	34982_at	5	3	16	16	15	0.31	0.96	1.7	7.7	A														

2312	SA10Hu95	34983_at	7	4	16	16	15	0.44	1.37	1.8	66.7	A														

2313	SA10Hu95	34984_at	2	4	16	16	14	0.13	0.61	0.5	-0.6	A														

2314	SA10Hu95	34985_at	5	4	16	16	14	0.31	1.20	1.3	-14.3	A														

2315	SA10Hu95	34986_at	7	3	16	16	14	0.44	1.33	2.3	84.2	A														

2316	SA10Hu95	34987_s_at	15	0	16	16	16	0.94	8.17	Undef	3935.0	P														

2317	SA10Hu95	34988_at	3	4	16	16	14	0.19	-0.34	0.8	17.8	A														

2318	SA10Hu95	34989_at	10	3	16	16	14	0.63	3.15	3.3	67.9	P														

2319	SA10Hu95	34990_at	1	3	16	16	14	0.06	-1.95	0.3	-12.0	A														

2320	SA10Hu95	34991_at	4	5	16	16	14	0.25	-0.19	0.8	-11.0	A														

2321	SA10Hu95	34992_g_at	5	4	16	16	14	0.31	-0.50	1.3	-22.3	A														

2322	SA10Hu95	34993_at	5	2	16	16	15	0.31	0.31	2.5	13.2	A														

2323	SA10Hu95	34994_at	13	1	16	16	15	0.81	4.82	13.0	69.3	P														

2324	SA10Hu95	34995_at	9	3	16	16	14	0.56	2.26	3.0	43.0	P														

2325	SA10Hu95	34996_at	5	3	16	16	15	0.31	0.93	1.7	21.5	A														

2326	SA10Hu95	34997_r_at	1	1	16	16	14	0.06	0.33	1.0	-0.0	A														

2327	SA10Hu95	34998_at	10	2	16	16	15	0.63	3.14	5.0	68.3	P														

2328	SA10Hu95	34999_at	9	3	16	16	14	0.56	0.58	3.0	23.7	A														

2329	SA10Hu95	35000_at	9	1	16	16	15	0.56	1.44	9.0	29.5	P														

2330	SA10Hu95	35001_at	7	4	16	16	14	0.44	1.00	1.8	55.0	A														

