Serial#,Sequence#,EventTag,Battery,Event_Time,Satellite_Time,Guardian_Time,Longitude,Latitude,Altitude,Speed,Heading,HDOP,Fix_Type,Digital_Prev,Digital_Curr,Analog_1,Scalar_1,Analog_2,Scalar_2,Analog_3,Scalar_3,User_Data_Len,User_Data_Hex,User_Data_ASCII,Translator
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 13:14:05,2006-10-15 13:13:55,15.65264,78.22256,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 12:56:58,2006-10-15 12:56:47,15.65269,78.22260,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 12:26:58,2006-10-15 12:26:47,15.65252,78.22260,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 11:46:13,2006-10-15 11:46:03,15.65247,78.22258,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 11:02:43,2006-10-15 11:02:35,15.65277,78.22258,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 10:42:33,2006-10-15 10:42:21,15.65273,78.22250,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 10:26:56,2006-10-15 10:26:45,15.65252,78.22244,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 10:01:51,2006-10-15 10:01:42,15.65275,78.22252,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 09:41:56,2006-10-15 09:41:46,15.65262,78.22260,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 09:29:47,2006-10-15 09:29:36,15.65245,78.22262,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 07:41:55,2006-10-15 07:41:46,15.65254,78.22253,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 07:17:05,2006-10-15 07:16:54,15.65256,78.22258,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 06:31:26,2006-10-15 06:31:16,15.65239,78.22262,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 05:29:44,2006-10-15 05:29:34,15.65269,78.22256,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 03:11:53,2006-10-15 03:11:44,15.65241,78.22259,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 02:56:53,2006-10-15 02:56:42,15.65256,78.22252,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 02:11:54,2006-10-15 02:11:44,15.65258,78.22257,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 01:46:57,2006-10-15 01:46:46,15.65264,78.22260,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 01:01:55,2006-10-15 01:01:52,15.65262,78.22258,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-15 00:46:17,2006-10-15 00:46:06,15.65241,78.22259,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 23:59:41,2006-10-14 23:59:32,15.65245,78.22256,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 23:14:24,2006-10-14 23:14:13,15.65337,78.22256,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 22:31:21,2006-10-14 22:31:09,15.65254,78.22259,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 22:14:06,2006-10-14 22:13:55,15.65221,78.22268,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 21:44:06,2006-10-14 21:43:55,15.65267,78.22256,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 21:26:50,2006-10-14 21:26:39,15.65245,78.22258,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 20:41:49,2006-10-14 20:41:39,15.65271,78.22257,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 20:17:20,2006-10-14 20:17:09,15.65249,78.22262,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 19:41:49,2006-10-14 19:41:39,15.65273,78.22258,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 19:29:12,2006-10-14 19:29:01,15.65264,78.22262,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 18:56:49,2006-10-14 18:56:40,15.65247,78.22262,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 18:29:13,2006-10-14 18:29:02,15.65269,78.22254,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 17:43:56,2006-10-14 17:43:46,15.65211,78.22259,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 16:56:57,2006-10-14 16:56:48,15.65215,78.22259,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 16:29:22,2006-10-14 16:29:12,15.65243,78.22261,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 15:11:47,2006-10-14 15:11:38,15.65239,78.22260,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 13:58:51,2006-10-14 13:58:42,15.65262,78.22259,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 13:41:48,2006-10-14 13:41:38,15.65277,78.22258,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 13:26:46,2006-10-14 13:26:36,15.65258,78.22267,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 13:17:31,2006-10-14 13:17:20,15.65252,78.22257,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 12:41:46,2006-10-14 12:41:36,15.65260,78.22262,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 12:11:45,2006-10-14 12:11:36,15.65213,78.22268,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 11:26:45,2006-10-14 11:26:36,15.65249,78.22268,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 10:41:45,2006-10-14 10:41:34,15.65247,78.22252,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 10:26:45,2006-10-14 10:26:34,15.65260,78.22253,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 09:56:45,2006-10-14 09:56:35,15.65279,78.22250,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 09:41:44,2006-10-14 09:41:35,15.65267,78.22257,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 08:56:44,2006-10-14 08:56:33,15.65249,78.22257,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 08:32:00,2006-10-14 08:31:53,15.65264,78.22255,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 06:59:36,2006-10-14 06:59:25,15.65247,78.22256,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 04:46:40,2006-10-14 04:46:30,15.65254,78.22255,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 02:11:40,2006-10-14 02:11:30,15.65256,78.22258,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 02:01:20,2006-10-14 02:01:10,15.65254,78.22257,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 01:13:53,2006-10-14 01:13:43,15.65258,78.22258,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 00:41:40,2006-10-14 00:41:31,15.65260,78.22262,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 00:26:41,2006-10-14 00:26:31,15.65258,78.22258,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-14 00:02:19,2006-10-14 00:02:08,15.65275,78.22257,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 23:41:40,2006-10-13 23:41:30,15.65273,78.22261,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 23:16:43,2006-10-13 23:16:32,15.65224,78.22246,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 22:44:17,2006-10-13 22:44:26,15.65267,78.22261,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 20:45:28,2006-10-13 20:45:18,15.65279,78.22248,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 20:13:47,2006-10-13 20:13:36,15.65264,78.22245,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 19:56:39,2006-10-13 19:56:30,15.65279,78.22261,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 19:44:22,2006-10-13 19:44:12,15.65252,78.22260,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 18:56:37,2006-10-13 18:56:26,15.65252,78.22261,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 18:11:36,2006-10-13 18:11:26,15.65239,78.22258,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 17:11:38,2006-10-13 17:11:28,15.65254,78.22262,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 16:47:19,2006-10-13 16:47:08,15.65245,78.22263,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 16:11:35,2006-10-13 16:11:23,15.65237,78.22258,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 15:13:55,2006-10-13 15:13:43,15.65294,78.22253,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 14:26:34,2006-10-13 14:26:23,15.65267,78.22257,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 13:44:13,2006-10-13 13:44:01,15.65226,78.22254,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 13:26:35,2006-10-13 13:26:25,15.65245,78.22260,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 13:16:39,2006-10-13 13:16:27,15.65260,78.22261,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 12:41:34,2006-10-13 12:41:24,15.65252,78.22262,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 12:14:29,2006-10-13 12:14:18,15.65254,78.22265,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 11:29:00,2006-10-13 11:28:56,15.65256,78.22259,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 10:44:10,2006-10-13 10:44:00,15.65110,78.22287,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 10:31:32,2006-10-13 10:31:22,15.65269,78.22258,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 08:56:33,2006-10-13 08:56:23,15.65245,78.22259,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 08:31:47,2006-10-13 08:31:39,15.65269,78.22263,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 07:59:14,2006-10-13 07:59:05,15.65267,78.22256,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 04:13:41,2006-10-13 04:13:31,15.65232,78.22260,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 03:29:22,2006-10-13 03:29:13,15.65243,78.22254,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 02:44:37,2006-10-13 02:44:27,15.65249,78.22261,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 02:15:41,2006-10-13 02:15:31,15.65224,78.22257,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 01:56:30,2006-10-13 01:56:19,15.65232,78.22259,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 00:44:02,2006-10-13 00:43:51,15.65260,78.22267,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-13 00:29:27,2006-10-13 00:29:17,15.65247,78.22254,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-12 23:41:47,2006-10-12 23:41:37,15.65299,78.22268,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-12 23:13:43,2006-10-12 23:13:33,15.65237,78.22264,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
"0306F00016","n/a","n/a","Good",unknown            ,2006-10-12 22:56:29,2006-10-12 22:56:17,15.65217,78.22259,,,,,,"0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,"","","Tracer9.xml"
